"id","categoryPath","displayName"
"b3e16f9b-d569-4bff-ab78-3ba643397d5b","\Google\Google Chrome\HTTP authentication","Allow Basic authentication for HTTP"
"60a4ea8c-d25c-4e5b-8bfe-8fc2504084ae","\Microsoft Outlook 2016\Security\Cryptography","Fortezza certificate policies"
"ac631108-b941-47f7-8fed-d3b65fc56dda","\Google\Google Chrome\Content settings","Control use of the Web Bluetooth API"
"1ba02cac-c6cd-4566-bddf-2c20a7fffe42","\FSLogix\ODFC Containers","Enabled"
"6aa6300f-9349-42ba-b742-a0064b551cb2","\Microsoft OneNote 2016\OneNote Options\Other","Multiplier for Presence sync interval for notebooks stored on SharePoint"
"3d93210c-37ec-44b5-9228-f706392d8539","\Microsoft Edge - Default Settings (users can override)","Enable Translate"
"504e59cc-ab56-4120-83b2-41c4a2c2b9ea","\Microsoft Outlook 2016\Account Settings\RSS Feeds","Turn off RSS feature"
"92a9f78d-d9a0-48b0-9380-75f3fa10034a","\Microsoft Project 2016\Project Options\Calculation\Calculation options for 'Project1'","And move start of remaining parts back to status date"
"d4ad2581-78c5-4f5f-9af2-ae4b01a14d57","\FSLogix\Logging","Search Roaming"
"b2650773-6b82-41a6-b523-dd4d1fc7aebf","\Skype for Business 2016\Microsoft Lync Feature Policies","Configure SIP compression mode"
"8bdf9bb2-d25d-4387-b855-f3a2d7df215e","\OneDrive","Configure team site libraries to sync automatically"
"904fba66-88e8-4537-b575-15f89815f1dd","\Microsoft Edge - Default Settings (users can override)\Sleeping tabs settings","Block sleeping tabs on specific sites"
"e845567f-3a6b-4ca2-8768-72dba2c6b48d","\Microsoft Visio 2016\Visio Options\Security\Trust Center","Trusted Location #2"
"41d907bf-1d7d-4fc3-b36a-8df143586f7c","\Microsoft PowerPoint 2016\PowerPoint Options\Advanced","Print inserted objects at printer resolution"
"5878c4ea-48e8-4707-a4aa-4545b5674bd2","\Microsoft PowerPoint 2016\PowerPoint Options\Save","Suppress file format compatibility dialog box for OpenDocument Presentation format"
"b8332a38-1bc5-471d-b6d8-e3c046494119","\Google\Google Chrome\Removed policies","Allow background tabs freeze"
"44296add-5836-4d48-86b3-aef8b265601e","\Microsoft Edge","Allow features to download assets from the Asset Delivery Service"
"5f693b91-6262-49ab-b547-c635e989660c","\Google\Google Chrome - Default Settings (users can override)\Default search provider","List of alternate URLs for the default search provider"
"d1711d51-dcb1-4547-ba9b-61e9d5a5466a","\Microsoft Edge","Allow or deny screen capture"
"fd29a938-bd5a-4707-b3d5-43b92cb70f90","\Microsoft Word 2016\Word Options\Security\Trust Center\Trusted Locations","Trusted Location #5"
"55292cf6-61f6-47f3-837f-a3e01ce64493","\Microsoft Edge","Force WebSQL in third-party contexts to be re-enabled (deprecated)"
"05444f81-ca74-47db-88da-3c71e2b38df4","\Microsoft Office 2016\Disable Items in User Interface","Hide built-in shape style presets"
"e86f17a2-cad0-455e-bf03-1fd7cc70ea2b","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center","Require that application add-ins are signed by Trusted Publisher"
"f29273bb-7f51-4c57-9280-0e13bc7dbce2","\Google\Google Chrome","Refresh rate for user policy"
"1d333e6a-896f-41e8-9a81-709e3b419694","\Microsoft Edge\Identity and sign-in","Configure the automatic profile switching site list"
"e1da688d-d576-4745-9a85-cc06e83ffd74","\Microsoft Edge","Browsing Data Lifetime Settings"
"274c38cf-a11b-4d84-8efd-ccd85c59442e","\Microsoft Edge - Default Settings (users can override)\Performance","Pin browser essentials toolbar button"
"8c880ed7-ad2b-43d7-b786-95c98e79b4e2","\Microsoft Edge","Enhance images enabled"
"c0ae68b1-da56-4740-9f60-f6691019895d","\Microsoft PowerPoint 2016\Collaboration Settings\Co-authoring","Don’t automatically save changes when working in the same PowerPoint presentation as others"
"1ebb03bb-6862-40c1-aa98-f3a0d6065ed1","\Microsoft Word 2016\Word Options\Security\Trust Center","Allow embedded TrueType fonts to be sent in messages"
"3a751ac6-1536-4441-8e93-e267f08755f5","\Google\Google Chrome\Content settings","Allow access to sensors on these sites"
"6bd3adbe-6892-42f1-981d-45ad29f97a4e","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Danish"
"fd6ede09-8c25-4b10-b41f-ed951db0651d","\FSLogix\ODFC Containers","Access Network as Computer Object"
"cc6f38ce-a550-431b-82c0-a6d52d110f36","\Microsoft Teams","Prevent Microsoft Teams from starting automatically after installation"
"8c202117-5ec8-44a4-ae20-79186e67e831","\Microsoft Edge","Block clipboard use on specific sites"
"1b1e9e66-e07f-4019-b471-a89b5ed8f997","\Microsoft Office 2016\Contact Card\Contact Tab","Replace AD - IM"
"eefc04b9-c246-4c3d-83fd-0c2bb7376be9","\Microsoft Edge","Enable site isolation for every site"
"0da98f81-3e13-4feb-9603-2defa3e32940","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\Trusted Locations","Trusted Location #18"
"5123d95b-7380-4104-893c-0970fa2b46b7","\Google\Google Chrome","Origins or hostname patterns for which restrictions on
insecure origins should not apply"
"31b5eecf-8ae0-4be8-baf6-71b14c3a1f9e","\Microsoft Office 2016\Miscellaneous\Workflow Cache","Workflow Cache 2"
"ba9cbd29-ee4f-4eee-8033-abce2d3289e2","\Google\Google Chrome\Removed policies","Skip the meta tag check in Google Chrome Frame"
"593bfdf8-dbf5-4c1a-92fa-0c292d9217ac","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","French (France)"
"ec11dc12-4c24-46ba-befe-afe96743433c","\Microsoft Office 2016\Services\Fax","Disable Internet Fax feature"
"0139025a-e133-4ca0-83a9-0d9a390ea659","\Microsoft Office 2016\Security Settings\Trust Center","Trusted Location #19"
"abeb6a60-4d1c-459f-9d8f-38f9feb83536","\Microsoft Office 2016\Privacy\Trust Center","Allow the use of connected experiences in Office"
"d3fe3353-de49-4b3f-ac7f-36fef6b5f748","\Microsoft Excel 2016\Excel Options\Save","Keep the last AutoSaved versions of files for the next session"
"c95a778c-cd67-4713-8494-db5e337f429a","\Google\Google Chrome\Removed policies","Specify a list of plugins that the user can enable or disable"
"8cb87155-5dd9-41a8-8bb3-f8f8158d21d7","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Azerbaijani (Cyrillic)"
"25be9d3b-d932-42ee-b9dc-4dd4f2af79ed","\Microsoft Project 2016\Miscellaneous","List of managed add-ins"
"d529b8d0-31d3-4c36-acef-1ea3dd4b5125","\Google\Google Chrome","Disable taking screenshots"
"74b526f5-8ec5-46d0-ba8c-35e453608ee1","\Microsoft Edge\Native Messaging","Allow user-level native messaging hosts (installed without admin permissions)"
"5856f8ec-1892-4b71-b31f-9b75ab207ce3","\Microsoft Edge","Enable guest mode"
"c9f777f7-7326-411f-8c74-26ef9ff8db26","\Microsoft Edge - Default Settings (users can override)","Allow importing of search engine settings"
"86d7cb75-304e-48c9-a53e-e9f746cb75db","\Microsoft Office 2016\Present Online\Presentation Services","Configure presentation service in PowerPoint and Word 9"
"0bafb7ee-f4cf-4974-af2e-43e27a683d23","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Macedonian"
"9e4c321f-1e99-4d06-a34f-514b6cf81d6f","\Microsoft Edge","Minimum TLS version enabled (obsolete)"
"d0222d39-e1f5-427d-8c6c-6411e4e46b6b","\Microsoft Excel 2016\Excel Options\Advanced","Default sheet direction"
"dc3eb237-8efe-4c0c-8dae-bc45078ffb5e","\Microsoft Outlook 2016\Outlook Options\Preferences\Calendar Options","Calendar week numbers"
"83b8f699-95ed-411b-aae5-6c6ef8d45284","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Gujarati"
"42e5d35b-b70e-4a71-9cc8-ff22d16c22b5","\Microsoft Outlook 2016\Outlook Options\Mail Format","Do not allow signatures for e-mail messages"
"4cdd932f-cbb3-4b93-86e6-8bc209856878","\Microsoft PowerPoint 2016\Disable Items in User Interface\Predefined","Turn off audio recording for screen recording"
"68931692-f778-4de5-97ce-268c54d07751","\Microsoft Outlook 2016\Outlook Options\Other","Recommend the Microsoft Outlook Extension"
"996f6ff8-554e-417a-b879-bd67b48dd259","\Microsoft Edge","Enable browser legacy extension point blocking"
"2cdb63ca-b9b5-49bf-b1e2-c8b4057e6cd6","\Microsoft Outlook 2016\Account Settings\SharePoint Lists","Define custom label for SharePoint store"
"35346423-9eea-48d8-9dec-f59616ae0aae","\Microsoft Office 2016\Office 2016 Converters","Block opening of pre-release versions of file formats new to PowerPoint 2016 through the Compatibility Pack for Office 2016 and PowerPoint 2016 Converter"
"3ffe857c-c177-4b4a-a924-a4a1a3da1df4","\Google\Google Chrome","Enable scrolling to text specified in URL fragments"
"1ec5e916-8551-4b40-8f48-5e15fd09532e","\Microsoft Outlook 2016\Security\Security Form Settings","Outlook Security Mode"
"750b950a-6fcd-4447-a91f-5937340230b1","\Microsoft Edge\Startup, home page and new tab page","Sites to open when the browser starts"
"d136fc97-9e17-47bc-8b74-45c3dbc6b94f","\Google\Google Chrome - Default Settings (users can override)","Set default download directory"
"45d9f554-2f20-4341-97a7-aac42737402c","\Microsoft PowerPoint 2016\Disable Items in User Interface\Predefined","Disable shortcut keys"
"fc5c15bc-169b-4a12-8650-9d8871bbe89d","\Microsoft Office 2016\Security Settings\Escrow Certificates","Escrow Key #8"
"15cef32e-d6ac-458a-93f1-95c828d37bcd","\Microsoft OneNote 2016\OneNote Options\Pen","Disable scratch out"
"d0f2dd98-b869-4c68-87bc-e79d0de33f7c","\Microsoft Outlook 2016\Account Settings\Internet Calendars","Disable roaming of Internet Calendars"
"52b5cba1-3b1f-44ec-9593-bbd734679b26","\Microsoft Publisher 2016\Security\Trust Center","VBA Macro Notification Settings"
"b62b418e-ff65-4e50-ad6f-f27599e84c50","\Google\Google Chrome - Default Settings (users can override)\Default search provider","Enable the default search provider"
"6b49466d-135e-476a-9681-62a33cb6157e","\Microsoft Edge","Enable security warnings for command-line flags"
"458c18a4-a5d4-43d1-b11f-8ee112fd2ebb","\Microsoft Access 2016\Miscellaneous","Default file format"
"7687f839-877f-4242-bef8-e203e162108a","\Microsoft Edge - Default Settings (users can override)","Allow unconfigured sites to be reloaded in Internet Explorer mode"
"3041300e-0b33-42dd-8688-ce8367fb7d13","\Microsoft Edge","Block smart actions for a list of services"
"a54cca2d-34ad-4505-bd71-30e729a25d49","\Microsoft Word 2016\Word Options\Proofing\AutoFormat as you type\Apply as you type","Automatic bulleted lists"
"9f2823ba-ec56-4f97-b5bf-06f309b385a9","\Microsoft Access 2016\Application Settings\Security\Trust Center\Trusted Locations","Trusted Location #20"
"f0979ca4-671e-45d1-842e-8b6b64daf76c","\Microsoft Edge\Manageability","Microsoft Edge management service policy overrides platform policy."
"760a68e7-e246-4ad4-9f32-711a28d36f5d","\Microsoft Office 2016\Security Settings","Macro Runtime Scan Scope"
"27be8f2e-f839-4ce5-8850-1bf0908f1288","\Microsoft Edge\Experimentation","Configure users ability to override feature flags"
"2f62c9fc-2d83-4465-a92d-f76756c5b5d9","\Microsoft Office 2016\Global Options\Customize","Menu animations"
"32cb2ceb-a08a-4406-8977-a1a124c2de42","\Microsoft Edge\Native Messaging","Control which native messaging hosts users can use"
"964871a3-fc27-42dc-aab1-48b55c9bfe6f","\Microsoft Edge","Enhanced Security Mode configuration for Intranet zone sites"
"99b9055d-8fda-4845-a2b5-e21d99969e06","\Microsoft Outlook 2016\Account Settings\Exchange","Configure Outlook Anywhere user interface options"
"fd849b1c-4577-4705-94ed-73d57d9a6f0b","\Google\Google Chrome - Default Settings (users can override)\Startup, Home page and New Tab page","URLs to open on startup"
"d506ea05-fd76-42e6-ae26-e6273fba4b2a","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Kashmiri (Arabic)"
"a47b9bb4-0f7e-43e6-a16f-ddfeffece7c7","\Microsoft Project 2016\Project Options\Save\Tools | Local Project Cache","Local Project Cache Location"
"6d127cbe-189f-4988-bdc1-dfc7e02ba372","\Microsoft Outlook 2016\Miscellaneous\PST Settings","Do not send meeting forward notifications"
"606fa0dd-676b-4c2e-bc78-990d4738e9af","\Microsoft Edge\Proxy server","Configure address or URL of proxy server (deprecated)"
"677cd31e-710d-4148-a353-06f4abc77a34","\Microsoft Publisher 2016\Publisher Options\Advanced\Complex scripts","Use sequence checking"
"80e47c30-5070-49de-902f-b339886bfca5","\Microsoft Visio 2016\Miscellaneous","Email message for 'Send To' commands"
"cf9bfdab-bf7b-4d6c-a352-50f1c3aa585d","\Microsoft Excel 2016\Miscellaneous","List of managed add-ins"
"151b34c1-20aa-410f-9a89-15768c9b9d59","\Microsoft Office 2016\Privacy\Trust Center","Configure the level of client software diagnostic data sent by Office to Microsoft"
"e541ea5a-50f7-4841-b9c0-9dabe9374116","\Google\Google Chrome - Default Settings (users can override)","Enable or disable spell checking web service"
"f6b92e1f-9dda-46f1-a05d-0044f2143552","\Microsoft Visio 2016\Visio Options\Security\Trust Center","Trusted Location #7"
"8a1899f2-3f21-496a-a829-51e5249ce75d","\Microsoft Office 2016\Security Settings\Trust Center\Trusted Catalogs","Allow users to control the Trusted Shared Folder Catalogs"
"b91f06f0-2e24-498b-a21f-69e22188240e","\Microsoft Access 2016\Miscellaneous","Personal templates path for Access"
"da0b57c8-8a82-47ee-9d4b-b6d702d190ef","\Microsoft PowerPoint 2016\PowerPoint Options\Security\Trust Center\Trusted Locations","Trusted Location #6"
"9153f948-78cb-4b9a-944c-aa1bd463845d","\Microsoft PowerPoint 2016\PowerPoint Options\Save","Disable Package For CD"
"1b449aa4-a252-4de1-8ed1-089e5e91102e","\Microsoft Edge","Do not set window.opener for links targeting _blank"
"9b3b3720-08eb-4a60-b7a5-ce2330e8eb78","\Microsoft Word 2016\Word Options\Security\Trust Center","Trust access to Visual Basic Project"
"686deccc-7146-4ea9-9e03-c09bc9b147e4","\Microsoft Office 2016\Present Online\Presentation Services","Configure presentation service in PowerPoint and Word 3"
"4a6526e9-1d9b-4525-94b2-0c57a8ca2530","\Microsoft Edge\Content settings","Block pop-up windows on specific sites"
"dbc1b49f-c4ba-4dd6-a6d1-c1c039f0dd09","\Microsoft Edge\Content settings","Allow images on these sites"
"d97ec5df-7fcc-4c99-a0c9-e200cdf36eab","\Microsoft Visio 2016\Visio Options\Advanced\General Options","Open each ShapeSheet in the same window"
"0fa447c3-79b3-40a0-af3e-0e99acc26241","\Microsoft Excel 2016\Excel Options\Advanced","Extend data range formats and formulas"
"a2ec50fd-7a62-49fb-a36e-b6cc93dc947e","\Microsoft Office 2016 (Machine)\Security Settings\IE Security","Consistent Mime Handling"
"e50b822c-6076-430e-a070-dbfce92a7778","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","English (U.S.)"
"ab59004d-691e-48a9-ac7c-cab49204f949","\Microsoft Office 2016\Security Settings\Escrow Certificates","Escrow Key #12"
"3efb9c09-6150-46a9-9afd-cd4668630e5c","\Microsoft Edge","Manage exposure of local IP addressess by WebRTC"
"fcf0d8ea-991d-4f64-b66a-8ccc5333ffba","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Serbian (Cyrillic, Montenegro)"
"505e622b-6810-4bb1-ae32-90d0d60ca27b","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Punjabi"
"348a952f-48e3-49dc-a868-a72df6ce6865","\Microsoft Office 2016\Language Preferences\Editing Languages\Enabled Editing Languages","Basque"
"51de4cfd-2fc6-4ac6-8842-9ac81f8bbe3f","\Microsoft Word 2016\Word Options\Advanced","Keep track of formatting"
"dd15a0a6-bffa-4db6-8019-a7f5d317bfd3","\Microsoft Office 2016 (Machine)\Updates","Hide option to enable or disable updates"
"25ebbc63-1eca-46e7-93a6-f2cea0103059","\Microsoft Edge\Content settings","Allow cookies on specific sites"
"57f92c46-ebdf-4aa3-b4a0-00159faeb22c","\Google\Google Chrome\Default search provider","Parameter providing search-by-image feature for the default search provider"
"244f2f50-9815-47b9-bb2b-a692b83effe9","\Google\Google Chrome - Default Settings (users can override)\Removed policies","Enable Instant"
"a54bcbbf-a72a-49fb-bbb2-0a802b70d7ba","\Microsoft Edge - Default Settings (users can override)","Set the default ""share additional operating system region"" setting"
"e9e8c791-79ac-4e09-b905-314e1309c658","\Google\Google Chrome - Default Settings (users can override)\Password manager","Enable leak detection for entered credentials"
"b58c9378-5bd8-47ac-b5e1-bd82539d79d1","\Microsoft Office 2016\Microsoft Office Document Cache","Check-out to local disk"
"5ab474b7-17c4-4123-9f95-ee8ddd794195","\Google\Google Chrome - Default Settings (users can override)","Enable network prediction"
"e1e690c5-82f3-434d-b3e5-979b65ffb593","\Microsoft Visio 2016\Disable Items in User Interface\Custom","Disable commands"
"2ec0bd01-fe9d-4c64-be7a-ec6bcedecccb","\Microsoft Edge","Force minimum YouTube Restricted Mode"
"b2a170a1-bb56-4380-a5d4-8e432086e07e","\Microsoft Project 2016\Project Options\General\General options for 'Project1'","Default standard rate"
"df442d2f-1008-4186-ad1c-f49031b104b1","\Microsoft Project 2016\Project Options\Edit\Hyperlink appearance in 'Project1'","Underline hyperlinks"
"1df46564-a02a-416d-bbe9-0915067183b4","\Google\Google Chrome","Allow or deny video capture"
